title	venue	code_url	arxiv_id	paper_url	code_commit	status	notes	repo_valid	stars	domain	venue_track
Vector Grimoire: Codebook-based Shape Generation under Raster Image Supervision	ICML			https://openreview.net/forum?id=xYtLsWiUli		auto					poster
Scaling Laws for Task-Optimized Models of the Primate Visual Ventral Stream	ICML			https://openreview.net/forum?id=WxY61MmHYo		auto					spotlight
Score-Based Diffusion Policy Compatible with Reinforcement Learning via Optimal Transport	ICML		2502.12631	https://openreview.net/forum?id=2dqiqST8ZJ		auto					poster
Accelerating Linear Recurrent Neural Networks for the Edge with Unstructured Sparsity	ICML		2502.01330	https://openreview.net/forum?id=UNrfYfbLZ3		auto					poster
Complex Wavelet Mutual Information Loss: A Multi-Scale Loss Function for Semantic Segmentation	ICML	https://github.com/lurenhaothu/CWMI	2502.00563	https://openreview.net/forum?id=iwkCnlOa2A	b00977d71cd32931cedcaf2258d7eced343ba035	auto		True			poster
Balancing Model Efficiency and Performance: Adaptive Pruner for Long-tailed Data	ICML	https://github.com/DataLab-atom/LT-VOTE		https://openreview.net/forum?id=1d1ssNedLv	03157f67d1b9061c6f2ba50b342177abe1514f18	auto		True			poster
Contour Integration Underlies Human-Like Vision	ICML		2504.05253	https://openreview.net/forum?id=ftR9OuiUJA		auto					poster
Towards Universal Offline Black-Box Optimization via Learning Language Model Embeddings	ICML	https://github.com/lamda-bbo/universal-offline-bbo	2506.07109	https://openreview.net/forum?id=NOV32X1Rq3	c6f5a8663ccc760a8016054f02b26c2f9e2541fe	auto		True			poster
Nonlinear transformers can perform inference-time feature learning	ICML			https://openreview.net/forum?id=xQTSvP57C3		auto					poster
Bongard in Wonderland: Visual Puzzles that Still Make AI Go Mad?	ICML			https://openreview.net/forum?id=R65zHNqND0		auto					poster
Harmonizing Geometry and Uncertainty: Diffusion with Hyperspheres	ICML		2506.10576	https://openreview.net/forum?id=A82tIFgJaK		auto					poster
Subgroups Matter for Robust Bias Mitigation	ICML		2505.21363	https://openreview.net/forum?id=P0RkH1RT5z		auto					poster
Hyperbolic-PDE GNN: Spectral Graph Neural Networks in the Perspective of A System of Hyperbolic Partial Differential Equations	ICML		2505.23014	https://openreview.net/forum?id=UJXbcJ7qXB		auto					poster
Mind the Gap: A Practical Attack on GGUF Quantization	ICML			https://openreview.net/forum?id=TV17MLZGuA		auto					poster
Elucidating the design space of language models for image generation	ICML			https://openreview.net/forum?id=EIfCH9OgjR		auto					poster
Be a Goldfish: Forgetting Bad Conditioning in Sparse Linear Regression via Variational Autoencoders	ICML			https://openreview.net/forum?id=aTQtGq7IyT		auto					poster
Incremental Gradient Descent with Small Epoch Counts is Surprisingly Slow on Ill-Conditioned Problems	ICML		2506.04126	https://openreview.net/forum?id=LiXD7mpjU0		auto					poster
Lightweight Dataset Pruning without Full Training via Example Difficulty and Prediction Uncertainty	ICML		2502.06905	https://openreview.net/forum?id=9rLxi2cnZC		auto					poster
The Case for Learned Provenance-based System Behavior Baseline	ICML			https://openreview.net/forum?id=SY4owu5BK6		auto					poster
Flexible, Efficient, and Stable Adversarial Attacks on Machine Unlearning	ICML	https://github.com/zzz0134/DDPA		https://openreview.net/forum?id=ba3sSfEnj1	7663127448861a677353374389583e0f79f0cd2c	auto		True			poster
PipeOffload: Improving Scalability of Pipeline Parallelism with Memory Optimization	ICML		2503.01328	https://openreview.net/forum?id=O0lxLP4ABD		auto					poster
Unified Screening for Multiple Diseases	ICML			https://openreview.net/forum?id=z4XS0Ie391		auto					poster
