title	venue	code_url	arxiv_id	paper_url	code_commit	status	notes	repo_valid	stars	domain	venue_track
A Map-Free Deep Learning-Based Framework for Gate-to-Gate Monocular Visual Navigation Aboard Miniaturized Aerial Vehicles	ICRA		2503.05251	https://arxiv.org/abs/2503.05251		auto					main
Realtime Limb Trajectory Optimization for Humanoid Running Through Centroidal Angular Momentum Dynamics	ICRA		2501.17351	https://arxiv.org/abs/2501.17351		auto					main
MILE: Model-Based Intervention Learning	ICRA		2502.13519	https://arxiv.org/abs/2502.13519		auto					main
Exploration and Analysis of Torso-Limb Coordination of Quadruped Walkers with Compliant Torso	ICRA					auto					main
Hierarchical Visual Policy Learning for Long-Horizon Robot Manipulation in Densely Cluttered Scenes	ICRA					auto					main
Deep Learning-Based Friction Compensation in Low Velocity for Enhanced Direct Teaching in Collaborative Manipulators	ICRA					auto					main
Human-Like Walking Motion Generation for Self-Balancing Lower Limb Rehabilitation Exoskeletons	ICRA					auto					main
Instance Segmentation-Based Hazard Detection with Lunar South Pole Lighting	ICRA					auto					main
Distributed Certifiably Correct Range-Aided SLAM	ICRA		2503.03192	https://arxiv.org/abs/2503.03192		auto					main
ZSORN: Language-Driven Object-Centric Zero-Shot Object Retrieval and Navigation	ICRA					auto					main
Humanoid Walking Stabilization via Model Predictive Control with Step Adjustment Based on the 3D Divergent Component of Motion	ICRA					auto					main
LUMOS: Language-Conditioned Imitation Learning with World Models	ICRA		2503.10370	https://arxiv.org/abs/2503.10370		auto					main
Dy3DGS-SLAM: Monocular 3D Gaussian Splatting SLAM for Dynamic Environments	ICRA		2506.05965	https://arxiv.org/abs/2506.05965		auto					main
Mathematical Modeling and Rolling Motion Generation of Planar Seven-link Robot That Forms Passive Closed and Active Open Chains	ICRA					auto					main
RGB-Only Gaussian Splatting SLAM for Unbounded Outdoor Scenes	ICRA		2502.15633	https://arxiv.org/abs/2502.15633		auto					main
Robust Optical Transceiver Manipulation in Cluttered Cable Environments Using 3D Scene Understanding and Planning	ICRA					auto					main
Language-Guided Object Search in Agricultural Environments	ICRA		2503.01068	https://arxiv.org/abs/2503.01068		auto					main
Efficient Cross-Boundary Grasping in Stacked Clutter with Single-Visual Mapping Multi-Step	ICRA					auto					main
Multi-Covering a Point Set by $m$ Disks with Minimum Total Area	ICRA		2502.13773	https://arxiv.org/abs/2502.13773		auto					main
A Magnetic-Actuated Vision-Based Whisker Array for Contact Perception and Grasping	ICRA		2503.00133	https://arxiv.org/abs/2503.00133		auto					main
Improving Monocular Visual-Inertial Initialization with Structureless Visual-Inertial Bundle Adjustment	ICRA		2502.16598	https://arxiv.org/abs/2502.16598		auto					main
Combined Modal Robust Cascade Control for Wheeled Self-Reconfigurable Robots Under Drive Failure and Safety Threat	ICRA					auto					main
Towards Robust Autonomous Driving: Conditional Multimodal Large Language Models for Fine-Grained Perception	ICRA					auto					main
Learning to Prune Branches in Modern Tree-Fruit Orchards	ICRA		2507.23015	https://arxiv.org/abs/2507.23015		auto					main
Enhancing the Utilization of Color Information in Point Cloud Semantic Segmentation	ICRA					auto					main
LAFNET: Lightweight Aerial Fire Detection Model for Onboard Edge Computing	ICRA					auto					main
ASCENT: Autonomous Skill Learning Toward Complex Embodied Tasks With Foundation Models	ICRA					auto					main
Efficient Gradient-Based Inference for Manipulation Planning in Contact Factor Graphs	ICRA		2503.06300	https://arxiv.org/abs/2503.06300		auto					main
Leveraging LLMs for Mission Planning in Precision Agriculture	ICRA		2506.10093	https://arxiv.org/abs/2506.10093		auto					main
Camera-Lidar Consistent Neural Radiance Fields	ICRA					auto					main
Winding Number-Guided Edge-Preserving Implicit Neural Representation of CAD Surfaces	ICRA					auto					main
Uncertainty-Aware Probabilistic Risk Quantification of SOTIF for Autonomous Vehicles	ICRA					auto					main
Learning Direct Solution in Moving Horizon Estimation with Deep Learning Methods	ICRA					auto					main
TREND: Tri-Teaching for Robust Preference-based Reinforcement Learning with Demonstrations	ICRA		2505.06079	https://arxiv.org/abs/2505.06079		auto					main
THAMP-3D: Tangent-Based Hybrid A* Motion Planning for Tethered Robots in Sloped 3D Terrains	ICRA					auto					main
MORDA: A Synthetic Dataset to Facilitate Adaptation of Object Detectors to Unseen Real-Target Domain While Preserving Performance on Real-Source Domain	ICRA		2501.04950	https://arxiv.org/abs/2501.04950		auto					main
Real-Time 3D Reconstruction via Camera-Lidar (2D) Fusion for Mobile Robots: A Gaussian Splatting Approach	ICRA					auto					main
Precision Harvesting in Cluttered Environments: Integrating End Effector Design with Dual Camera Perception	ICRA		2501.19395	https://arxiv.org/abs/2501.19395		auto					main
Prompt-Responsive Object Retrieval with Memory-Augmented Student-Teacher Learning	ICRA		2505.02232	https://arxiv.org/abs/2505.02232		auto					main
Teleoperating a 6 DoF Robotic Manipulator from Head Movements	ICRA					auto					main
Quarry-Bot: A Reconfigurable Cable-Suspended Robot for Lunar Site Engineering	ICRA					auto					main
SC-Former: A Segmentation Convolution Transformer for Lung Surgery Robots	ICRA					auto					main
Online Multi-Robot Federated Learning for Distributed Coverage Control of Unknown Spatial Processes	ICRA					auto					main
Self-Mixing Laser Interferometry for Robotic Tactile Sensing	ICRA	https://github.com/RemkoPr/icra2025-SMI-tactile-sensing	2502.15390	https://arxiv.org/abs/2502.15390		auto					main
QuickGrasp: Lightweight Antipodal Grasp Planning with Point Clouds	ICRA		2504.19716	https://arxiv.org/abs/2504.19716		auto					main
Dynamic Perception-Enhanced Motion Planning and Control for UAVs Flights in Challenging Dynamic Environments	ICRA					auto					main
Realm: Real-Time Line-of-Sight Maintenance in Multi-Robot Navigation with Unknown Obstacles	ICRA	https://github.com/bairuofei/LoS_constrained_navigation	2502.15162	https://arxiv.org/abs/2502.15162		auto					main
Range-Based 6-DoF Monte Carlo SLAM with Gradient-Guided Particle Filter on GPU	ICRA		2504.18056	https://arxiv.org/abs/2504.18056		auto					main
Dur360BEV: A Real-World 360-Degree Single Camera Dataset and Benchmark for Bird-Eye View Mapping in Autonomous Driving	ICRA		2503.00675	https://arxiv.org/abs/2503.00675		auto					main
An Algorithm for Geometric Navigation Planning Under Uncertainty Using Terrain Boundary Detection	ICRA					auto					main
Visual Lidar Recursive Online Tracker (ViLiROT) for Autonomous Surface Vessels	ICRA					auto					main
MT-PCR: Leveraging Modality Transformation for Large-Scale Point Cloud Registration with Limited Overlap	ICRA		2503.12833	https://arxiv.org/abs/2503.12833		auto					main
Co-MTP: A Cooperative Trajectory Prediction Framework with Multi-Temporal Fusion for Autonomous Driving	ICRA		2502.16589	https://arxiv.org/abs/2502.16589		auto					main
Indoor and Outdoor Multi-Terrain Stair-Climbing Robot Design	ICRA					auto					main
Self-Corrective Task Planning by Inverse Prompting with Large Language Models	ICRA		2503.07317	https://arxiv.org/abs/2503.07317		auto					main
Effective Heterogeneous Point Cloud-Based Place Recognition and Relative Localization for Ground and Aerial Vehicles	ICRA					auto					main
Plug-and-Play Physics-Informed Learning Using Uncertainty Quantified Port-Hamiltonian Models	ICRA		2504.17966	https://arxiv.org/abs/2504.17966		auto					main
Development of a New Biped Robot with Adaptive Suction Modules for Climbing on Curved Surfaces	ICRA					auto					main
GARAD-SLAM: 3D Gaussian Splatting for Real-Time Anti Dynamic SLAM	ICRA		2502.03228	https://arxiv.org/abs/2502.03228		auto					main
The Devil is in the Quality: Exploring Informative Samples for Semi-Supervised Monocular 3D Object Detection	ICRA					auto					main
Surfaceaug: Toward Versatile, Multimodally Consistent Ground Truth Sampling	ICRA					auto					main
TANGO: Traversability-Aware Navigation with Local Metric Control for Topological Goals	ICRA	https://github.com/podgorki/TANGO	2509.08699	https://arxiv.org/abs/2509.08699		auto					main
Environmental Map Learning with Multiple-Robots	ICRA					auto					main
CapBot: Enabling Battery-Free Swarm Robotics	ICRA					auto					main
